"order_id","order_date","product_id","subtotal","discount","total","payment","purchase_status","discount_abs","is_confirmed","delivery_id","delivery_service","freight_price","delivery_forecast","delivery_date","delivery_status","delivery_lead_time","delivery_delay","estimated_lead_time","is_late","freight_share","is_cancelled","cancellation_by_payment","category","subcategory","product_price"
1218,2025-05-13 09:19:18.000,P0012,1626.57,0.1078,1494.13,PIX,Processando,175.344246,0,D01218,Same-Day,42.90,2025-04-25 14:28:53.000,2025-04-29 14:28:53.000,Trânsito,0,4,0,1,0.02871236103953471251,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1219,2025-05-13 06:13:56.000,P0012,7916.40,0.1371,6853.96,Boleto,Processando,1085.338440,0,D01219,Standard,22.90,2025-05-10 13:11:14.000,2025-05-13 13:11:14.000,Trânsito,0,3,0,1,0.00334113417644690077,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1220,2025-03-20 05:16:12.000,P0012,107.80,0.0964,130.40,PIX,Em Analise,10.391920,0,D01220,Scheduled,32.99,2025-04-17 15:33:01.000,2025-04-22 15:33:01.000,Entregue,33,5,28,1,0.25299079754601226994,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1221,2025-03-12 05:11:05.000,P0012,899.00,0.1011,831.01,Boleto,Processando,90.888900,0,D01221,Standard,22.90,2025-04-23 19:06:04.000,2025-04-26 19:06:04.000,Trânsito,45,3,42,1,0.02755682843768426373,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1222,2025-04-12 05:11:41.000,P0012,4604.00,0.1082,4138.84,PIX,Confirmado,498.152800,1,D01222,Scheduled,32.99,2025-04-20 10:38:10.000,2025-04-25 10:38:10.000,A Caminho,13,5,8,1,0.00797083240714789651,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1223,2025-04-26 22:57:34.000,P0012,4316.00,0.0391,4170.14,PIX,Processando,168.755600,0,D01223,Standard,22.90,2025-05-04 00:54:18.000,2025-05-05 00:54:18.000,A Caminho,9,1,8,1,0.00549142235032876594,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1224,2025-05-15 15:49:40.000,P0012,51.80,0.0874,90.17,Debito,Processando,4.527320,0,D01224,Same-Day,42.90,2025-05-10 16:25:18.000,2025-05-15 16:25:18.000,Trânsito,0,5,0,1,0.47576799378950870578,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1225,2025-05-16 19:21:31.000,P0012,1898.00,0.1263,1681.18,Boleto,Processando,239.717400,0,D01225,Standard,22.90,2025-05-07 22:58:25.000,2025-05-10 22:58:25.000,Trânsito,0,3,0,1,0.01362138497959766355,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1226,2025-02-22 17:04:13.000,P0012,5484.26,0.0444,5263.66,Debito,Cancelado,243.501144,0,D01226,Standard,22.90,2025-05-14 10:32:03.000,2025-05-16 10:32:03.000,Entregue,83,2,81,1,0.00435058495419536976,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1227,2025-03-14 05:50:51.000,P0012,857.98,0.1346,775.49,PIX,Processando,115.484108,0,D01227,Scheduled,32.99,2025-04-17 05:04:02.000,2025-04-18 05:04:02.000,Atrasado,35,1,34,1,0.04254084514307083263,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1228,2025-03-24 02:59:15.000,P0012,7916.40,0.0931,7222.28,Credito,Processando,737.016840,0,D01228,Same-Day,42.90,2025-04-22 10:30:04.000,2025-04-25 10:30:04.000,Trânsito,32,3,29,1,0.00593995248038015696,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1229,2025-03-11 16:04:43.000,P0012,3216.00,0.0635,3054.68,Debito,Cancelado,204.216000,0,D01229,Same-Day,42.90,2025-04-16 16:28:22.000,2025-04-17 16:28:22.000,Entregue,37,1,36,1,0.01404402425131273980,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1230,2025-03-02 13:42:19.000,P0012,3049.99,0.0935,2787.72,Debito,Processando,285.174065,0,D01230,Standard,22.90,2025-04-22 14:34:51.000,2025-04-27 14:34:51.000,Atrasado,56,5,51,1,0.00821459830972981505,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1232,2025-03-06 23:51:34.000,P0012,4879.71,0.1257,4309.23,PIX,Cancelado,613.379547,0,D01232,Same-Day,42.90,2025-05-07 20:44:13.000,2025-05-09 20:44:13.000,Entregue,64,2,62,1,0.00995537485815331277,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1233,2025-04-24 06:34:50.000,P0012,2144.00,0.0723,2031.89,Boleto,Cancelado,155.011200,0,D01233,Same-Day,42.90,2025-05-03 23:38:59.000,2025-05-08 23:38:59.000,Entregue,14,5,9,1,0.02111334767137984832,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1234,2025-05-13 07:19:50.000,P0012,3079.60,0.1352,2706.14,Debito,Processando,416.361920,0,D01234,Same-Day,42.90,2025-04-13 07:39:45.000,2025-04-18 07:39:45.000,Entregue,0,5,0,1,0.01585283836017353130,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1235,2025-04-25 19:26:10.000,P0012,857.98,0.0765,815.24,Boleto,Confirmado,65.635470,1,D01235,Standard,22.90,2025-04-20 18:56:48.000,2025-04-21 18:56:48.000,Atrasado,0,1,0,1,0.02808988764044943820,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1236,2025-02-24 13:12:07.000,P0012,949.00,0.0991,877.85,PIX,Cancelado,94.045900,0,D01236,Standard,22.90,2025-05-14 21:00:04.000,2025-05-16 21:00:04.000,Trânsito,81,2,79,1,0.02608646124053084240,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1237,2025-03-23 07:51:19.000,P0012,1799.01,0.1497,1552.60,PIX,Cancelado,269.311797,0,D01237,Standard,22.90,2025-05-06 01:06:13.000,2025-05-06 01:06:13.000,Atrasado,44,0,44,0,0.01474945253123792348,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1238,2025-02-18 09:52:12.000,P0012,449.00,0.0220,482.02,Credito,Processando,9.878000,0,D01238,Same-Day,42.90,2025-04-30 11:15:02.000,2025-05-04 11:15:02.000,A Caminho,75,4,71,1,0.08900045641259698768,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1239,2025-05-13 07:45:33.000,P0012,2144.00,0.1105,1949.99,PIX,Em Analise,236.912000,0,D01239,Same-Day,42.90,2025-05-07 06:16:19.000,2025-05-07 06:16:19.000,Atrasado,0,0,0,0,0.02200011282109139021,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1240,2025-04-13 06:46:03.000,P0012,161.70,0.0208,181.24,PIX,Processando,3.363360,0,D01240,Standard,22.90,2025-04-23 00:34:31.000,2025-04-25 00:34:31.000,Entregue,12,2,10,1,0.12635179871992937541,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1241,2025-05-02 16:00:48.000,P0012,199.60,0.1258,217.39,Boleto,Em Analise,25.109680,0,D01241,Same-Day,42.90,2025-05-05 18:59:36.000,2025-05-10 18:59:36.000,Trânsito,8,5,3,1,0.19734118404710428263,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1243,2025-02-25 18:44:21.000,P0012,71.60,0.1407,94.52,Credito,Confirmado,10.074120,1,D01243,Scheduled,32.99,2025-05-03 10:14:09.000,2025-05-06 10:14:09.000,Atrasado,70,3,67,1,0.34902666102412187897,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1244,2025-05-03 03:55:01.000,P0012,53.90,0.1299,79.89,Boleto,Confirmado,7.001610,1,D01244,Scheduled,32.99,2025-04-26 06:09:22.000,2025-05-01 06:09:22.000,A Caminho,0,5,0,1,0.41294279634497433972,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1246,2025-05-16 15:01:16.000,P0012,663.96,0.0206,673.18,Debito,Em Analise,13.677576,0,D01246,Standard,22.90,2025-05-01 14:30:07.000,2025-05-04 14:30:07.000,Trânsito,0,3,0,1,0.03401764758311298613,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1247,2025-03-19 21:43:39.000,P0012,161.70,0.0902,190.01,PIX,Cancelado,14.585340,0,D01247,Same-Day,42.90,2025-05-08 08:50:44.000,2025-05-11 08:50:44.000,Atrasado,53,3,50,1,0.22577759065312351981,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1248,2025-03-05 04:09:41.000,P0012,374.73,0.0777,368.51,Credito,Em Analise,29.116521,0,D01248,Standard,22.90,2025-05-08 08:49:19.000,2025-05-10 08:49:19.000,A Caminho,66,2,64,1,0.06214213996906461154,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1249,2025-02-24 05:42:22.000,P0012,5484.26,0.0253,5378.50,Boleto,Processando,138.751778,0,D01249,Scheduled,32.99,2025-04-22 08:16:47.000,2025-04-27 08:16:47.000,Entregue,62,5,57,1,0.00613368039416194106,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1250,2025-04-27 00:34:48.000,P0012,1979.10,0.0194,1963.61,Credito,Em Analise,38.394540,0,D01250,Standard,22.90,2025-05-10 23:27:35.000,2025-05-14 23:27:35.000,Atrasado,17,4,13,1,0.01166219361278461609,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1252,2025-03-12 04:55:16.000,P0012,3598.02,0.0073,3614.65,PIX,Em Analise,26.265546,0,D01252,Same-Day,42.90,2025-04-16 08:30:09.000,2025-04-18 08:30:09.000,Atrasado,37,2,35,1,0.01186836899838158605,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1253,2025-04-15 00:38:03.000,P0012,4604.00,0.1311,4043.32,Credito,Em Analise,603.584400,0,D01253,Same-Day,42.90,2025-04-16 14:24:21.000,2025-04-21 14:24:21.000,Trânsito,6,5,1,1,0.01061009269610122375,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1254,2025-03-07 03:02:07.000,P0012,215.60,0.1211,222.48,Boleto,Processando,26.109160,0,D01254,Scheduled,32.99,2025-04-13 14:38:14.000,2025-04-18 14:38:14.000,Entregue,42,5,37,1,0.14828299172959367134,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1255,2025-05-08 16:16:49.000,P0012,5397.03,0.1178,4804.16,PIX,Em Analise,635.770134,0,D01255,Same-Day,42.90,2025-04-18 16:30:45.000,2025-04-19 16:30:45.000,Entregue,0,1,0,1,0.00892976087390927863,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1256,2025-05-10 02:52:09.000,P0012,107.80,0.0024,140.53,Credito,Cancelado,0.258720,0,D01256,Scheduled,32.99,2025-04-15 00:03:20.000,2025-04-20 00:03:20.000,Entregue,0,5,0,1,0.23475414502241514267,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1257,2025-05-11 07:07:02.000,P0012,155.40,0.0071,177.20,Debito,Cancelado,1.103340,0,D01257,Standard,22.90,2025-05-14 09:54:39.000,2025-05-16 09:54:39.000,A Caminho,5,2,3,1,0.12923250564334085779,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1258,2025-05-03 16:25:04.000,P0012,3253.14,0.0825,3027.66,Credito,Cancelado,268.384050,0,D01258,Same-Day,42.90,2025-04-24 04:56:37.000,2025-04-25 04:56:37.000,A Caminho,0,1,0,1,0.01416935851449634371,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1259,2025-03-15 03:11:04.000,P0012,51.80,0.1492,86.97,PIX,Processando,7.728560,0,D01259,Same-Day,42.90,2025-04-26 12:03:19.000,2025-05-01 12:03:19.000,Trânsito,47,5,42,1,0.49327354260089686099,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1260,2025-04-12 15:05:28.000,P0012,17.90,0.0513,39.88,Credito,Confirmado,0.918270,1,D01260,Standard,22.90,2025-04-17 15:10:54.000,2025-04-20 15:10:54.000,Entregue,8,3,5,1,0.57422266800401203611,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1262,2025-03-04 04:58:31.000,P0012,3079.60,0.0201,3040.60,Credito,Confirmado,61.899960,1,D01262,Standard,22.90,2025-04-30 17:09:40.000,2025-05-04 17:09:40.000,Entregue,61,4,57,1,0.00753140827468262843,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1263,2025-05-14 03:35:03.000,P0012,3796.00,0.1012,3444.83,Debito,Processando,384.155200,0,D01263,Scheduled,32.99,2025-04-22 01:56:50.000,2025-04-25 01:56:50.000,Entregue,0,3,0,1,0.00957666996629732091,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1264,2025-04-19 21:34:23.000,P0012,259.72,0.0970,267.52,Debito,Cancelado,25.192840,0,D01264,Scheduled,32.99,2025-04-24 01:38:20.000,2025-04-27 01:38:20.000,Entregue,8,3,5,1,0.12331788277511961722,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1266,2025-04-26 22:32:08.000,P0012,4316.00,0.0701,4046.44,Boleto,Cancelado,302.551600,0,D01266,Scheduled,32.99,2025-04-18 19:29:29.000,2025-04-23 19:29:29.000,A Caminho,0,5,0,1,0.00815284546416108975,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1267,2025-03-11 06:31:00.000,P0012,374.73,0.1001,380.12,Credito,Confirmado,37.510473,1,D01267,Same-Day,42.90,2025-04-27 23:43:15.000,2025-05-01 23:43:15.000,Entregue,51,4,47,1,0.11285909712722298222,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1268,2025-04-07 03:05:02.000,P0012,519.44,0.0740,503.90,PIX,Processando,38.438560,0,D01268,Standard,22.90,2025-05-15 11:48:53.000,2025-05-16 11:48:53.000,Atrasado,39,1,38,1,0.04544552490573526493,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1270,2025-03-29 04:09:11.000,P0012,174.90,0.1224,186.48,Debito,Cancelado,21.407760,0,D01270,Scheduled,32.99,2025-05-05 11:20:13.000,2025-05-10 11:20:13.000,A Caminho,42,5,37,1,0.17690905190905190905,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1271,2025-03-07 21:37:15.000,P0012,17.90,0.1029,58.96,PIX,Cancelado,1.841910,0,D01271,Same-Day,42.90,2025-04-23 19:35:12.000,2025-04-24 19:35:12.000,Entregue,48,1,47,1,0.72761194029850746269,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1272,2025-05-14 09:19:05.000,P0012,949.00,0.0924,904.21,PIX,Processando,87.687600,0,D01272,Same-Day,42.90,2025-05-11 01:57:52.000,2025-05-14 01:57:52.000,Atrasado,0,3,0,1,0.04744473075944747349,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1273,2025-03-25 07:37:17.000,P0012,857.98,0.1280,771.06,Debito,Processando,109.821440,0,D01273,Standard,22.90,2025-04-21 17:31:50.000,2025-04-22 17:31:50.000,A Caminho,28,1,27,1,0.02969937488651985578,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1274,2025-05-05 22:10:01.000,P0012,497.97,0.1351,473.59,Credito,Confirmado,67.275747,1,D01274,Same-Day,42.90,2025-05-06 21:35:49.000,2025-05-07 21:35:49.000,Trânsito,2,1,1,1,0.09058468295360966237,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1277,2025-04-11 01:11:46.000,P0012,2309.70,0.1227,2059.29,PIX,Processando,283.400190,0,D01277,Scheduled,32.99,2025-05-11 01:41:13.000,2025-05-16 01:41:13.000,A Caminho,35,5,30,1,0.01602008459226238169,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1278,2025-05-03 08:55:04.000,P0012,1979.10,0.0321,1938.47,Debito,Confirmado,63.529110,1,D01278,Standard,22.90,2025-04-22 03:02:50.000,2025-04-22 03:02:50.000,Atrasado,0,0,0,0,0.01181344049688671994,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1279,2025-03-10 05:34:45.000,P0012,4604.00,0.1393,3995.65,PIX,Processando,641.337200,0,D01279,Scheduled,32.99,2025-04-19 11:30:44.000,2025-04-20 11:30:44.000,Trânsito,41,1,40,1,0.00825647892082639871,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1280,2025-05-01 21:37:33.000,P0012,4879.71,0.0034,4886.02,PIX,Processando,16.591014,0,D01280,Standard,22.90,2025-04-24 05:55:14.000,2025-04-28 05:55:14.000,Atrasado,0,4,0,1,0.00468684123274157699,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1281,2025-02-18 16:34:39.000,P0012,4879.71,0.1382,4248.23,PIX,Cancelado,674.375922,0,D01281,Same-Day,42.90,2025-05-02 22:50:19.000,2025-05-05 22:50:19.000,A Caminho,76,3,73,1,0.01009832330170447457,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1282,2025-03-12 23:14:12.000,P0012,1626.57,0.0884,1525.68,PIX,Em Analise,143.788788,0,D01282,Same-Day,42.90,2025-04-13 00:29:42.000,2025-04-18 00:29:42.000,Entregue,37,5,32,1,0.02811860940695296524,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1283,2025-05-14 06:24:48.000,P0012,1798.00,0.1162,1611.97,Boleto,Em Analise,208.927600,0,D01283,Standard,22.90,2025-04-29 00:41:58.000,2025-04-29 00:41:58.000,Trânsito,0,0,0,0,0.01420621971872925675,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1284,2025-05-17 10:05:01.000,P0012,129.86,0.0598,144.99,Credito,Em Analise,7.765628,0,D01284,Standard,22.90,2025-04-23 10:22:16.000,2025-04-26 10:22:16.000,Entregue,0,3,0,1,0.15794192702945030692,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1285,2025-03-10 15:13:06.000,P0012,3596.00,0.1488,3093.91,PIX,Em Analise,535.084800,0,D01285,Scheduled,32.99,2025-04-19 06:49:25.000,2025-04-24 06:49:25.000,A Caminho,45,5,40,1,0.01066288288928895799,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1286,2025-05-02 16:36:54.000,P0012,53.70,0.0341,94.77,Boleto,Cancelado,1.831170,0,D01286,Same-Day,42.90,2025-04-24 07:13:44.000,2025-04-29 07:13:44.000,Entregue,0,5,0,1,0.45267489711934156379,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1287,2025-05-06 00:39:06.000,P0012,4879.71,0.0397,4728.89,Debito,Cancelado,193.724487,0,D01287,Same-Day,42.90,2025-04-20 00:33:49.000,2025-04-25 00:33:49.000,Trânsito,0,5,0,1,0.00907189636468600454,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1288,2025-04-27 10:42:47.000,P0012,149.70,0.0077,181.54,Boleto,Processando,1.152690,0,D01288,Scheduled,32.99,2025-04-18 23:15:43.000,2025-04-23 23:15:43.000,Entregue,0,5,0,1,0.18172303624545554699,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1289,2025-05-15 05:58:08.000,P0012,2309.70,0.1411,2016.79,Boleto,Confirmado,325.898670,1,D01289,Scheduled,32.99,2025-05-12 10:22:06.000,2025-05-17 10:22:06.000,Entregue,2,5,0,1,0.01635767729907427149,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1290,2025-02-26 19:01:45.000,P0012,8226.39,0.0684,7696.69,Debito,Cancelado,562.685076,0,D01290,Scheduled,32.99,2025-05-07 05:41:49.000,2025-05-07 05:41:49.000,Trânsito,70,0,70,0,0.00428625811874974827,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1291,2025-05-08 14:03:13.000,P0012,5484.26,0.1012,4952.15,Boleto,Processando,555.007112,0,D01291,Standard,22.90,2025-05-13 22:50:44.000,2025-05-13 22:50:44.000,Trânsito,5,0,5,0,0.00462425411185040841,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1292,2025-03-23 07:02:41.000,P0012,1898.00,0.1031,1735.31,Boleto,Confirmado,195.683800,1,D01292,Scheduled,32.99,2025-04-25 16:09:57.000,2025-04-30 16:09:57.000,A Caminho,38,5,33,1,0.01901101244158104316,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1293,2025-03-02 21:52:39.000,P0012,107.80,0.1312,116.56,Credito,Processando,14.143360,0,D01293,Standard,22.90,2025-04-26 22:22:59.000,2025-04-30 22:22:59.000,Entregue,59,4,55,1,0.19646533973919011668,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1294,2025-03-29 05:24:41.000,P0012,1072.00,0.0997,998.11,Debito,Processando,106.878400,0,D01294,Scheduled,32.99,2025-04-30 05:27:44.000,2025-05-05 05:27:44.000,Trânsito,37,5,32,1,0.03305246916672511046,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1295,2025-05-16 18:35:33.000,P0012,428.99,0.0843,435.73,Boleto,Confirmado,36.163857,1,D01295,Same-Day,42.90,2025-04-20 12:47:47.000,2025-04-21 12:47:47.000,Entregue,0,1,0,1,0.09845546554058706079,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1296,2025-04-29 12:06:25.000,P0012,53.70,0.1065,80.97,Credito,Confirmado,5.719050,1,D01296,Scheduled,32.99,2025-04-20 04:12:59.000,2025-04-25 04:12:59.000,Entregue,0,5,0,1,0.40743485241447449673,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1297,2025-05-10 12:20:41.000,P0012,155.40,0.1126,170.89,PIX,Cancelado,17.498040,0,D01297,Scheduled,32.99,2025-04-19 01:07:41.000,2025-04-23 01:07:41.000,A Caminho,0,4,0,1,0.19304815963485282931,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1298,2025-05-03 00:48:11.000,P0012,1796.00,0.0279,1768.79,Debito,Processando,50.108400,0,D01298,Standard,22.90,2025-04-20 08:20:03.000,2025-04-22 08:20:03.000,Trânsito,0,2,0,1,0.01294670367878606279,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1299,2025-04-24 05:10:46.000,P0012,207.20,0.0165,246.68,PIX,Cancelado,3.418800,0,D01299,Same-Day,42.90,2025-04-29 04:29:30.000,2025-05-03 04:29:30.000,A Caminho,9,4,5,1,0.17390951840441057240,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1300,2025-05-04 08:17:49.000,P0012,149.70,0.0112,181.01,Boleto,Processando,1.676640,0,D01300,Scheduled,32.99,2025-04-14 01:44:15.000,2025-04-19 01:44:15.000,Trânsito,0,5,0,1,0.18225512402629688967,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1301,2025-04-08 20:38:34.000,P0012,2144.00,0.0561,2056.71,Boleto,Processando,120.278400,0,D01301,Scheduled,32.99,2025-04-21 19:33:48.000,2025-04-25 19:33:48.000,Entregue,17,4,13,1,0.01604018067690632126,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1302,2025-04-18 12:23:44.000,P0012,374.73,0.0747,369.64,Debito,Processando,27.992331,0,D01302,Standard,22.90,2025-04-23 06:20:43.000,2025-04-27 06:20:43.000,Trânsito,9,4,5,1,0.06195216967860621145,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1303,2025-03-23 22:08:27.000,P0012,857.98,0.0923,801.69,Boleto,Cancelado,79.191554,0,D01303,Standard,22.90,2025-04-24 21:27:22.000,2025-04-29 21:27:22.000,Trânsito,37,5,32,1,0.02856465716174581197,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1304,2025-03-02 04:53:03.000,P0012,2697.00,0.1437,2332.34,Boleto,Cancelado,387.558900,0,D01304,Standard,22.90,2025-05-03 09:46:33.000,2025-05-07 09:46:33.000,A Caminho,66,4,62,1,0.00981846557534493256,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1305,2025-04-01 23:30:36.000,P0012,49.90,0.0496,70.32,Boleto,Cancelado,2.475040,0,D01305,Standard,22.90,2025-05-12 04:29:34.000,2025-05-16 04:29:34.000,Entregue,45,4,41,1,0.32565415244596131968,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1306,2025-03-02 21:09:17.000,P0012,699.60,0.1141,652.77,Boleto,Cancelado,79.824360,0,D01306,Scheduled,32.99,2025-05-07 14:44:07.000,2025-05-07 14:44:07.000,Trânsito,66,0,66,0,0.05053847450097277755,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1307,2025-04-13 09:01:57.000,P0012,161.70,0.0797,171.71,Debito,Confirmado,12.887490,1,D01307,Standard,22.90,2025-05-02 08:14:51.000,2025-05-06 08:14:51.000,A Caminho,23,4,19,1,0.13336439345407955273,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1308,2025-03-02 21:07:06.000,P0012,3049.99,0.0330,2992.24,Debito,Cancelado,100.649670,0,D01308,Same-Day,42.90,2025-04-28 06:43:51.000,2025-04-29 06:43:51.000,Trânsito,58,1,57,1,0.01433708526054059835,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1309,2025-04-11 02:02:38.000,P0012,3253.14,0.0923,2995.78,Credito,Processando,300.264822,0,D01309,Same-Day,42.90,2025-05-11 22:34:53.000,2025-05-13 22:34:53.000,Trânsito,32,2,30,1,0.01432014366876072342,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1310,2025-04-25 04:50:33.000,P0012,8226.39,0.1451,7055.64,Credito,Processando,1193.649189,0,D01310,Standard,22.90,2025-05-12 02:00:30.000,2025-05-12 02:00:30.000,Atrasado,17,0,17,0,0.00324563044599781168,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1311,2025-04-09 18:59:31.000,P0012,2697.00,0.0186,2679.83,Credito,Processando,50.164200,0,D01311,Scheduled,32.99,2025-05-01 20:11:27.000,2025-05-05 20:11:27.000,A Caminho,26,4,22,1,0.01231048238134508532,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1312,2025-04-13 03:00:24.000,P0012,149.70,0.0761,171.30,Debito,Cancelado,11.392170,0,D01312,Scheduled,32.99,2025-05-04 23:09:11.000,2025-05-09 23:09:11.000,Trânsito,26,5,21,1,0.19258610624635143024,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1313,2025-03-06 10:35:05.000,P0012,161.70,0.0077,183.35,Boleto,Confirmado,1.245090,1,D01313,Standard,22.90,2025-05-04 23:46:25.000,2025-05-06 23:46:25.000,Trânsito,61,2,59,1,0.12489773656940278157,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
